id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	327	8.18897	-31.2839	-49.4008	3.14159	2.35619	1.82987	21	21
1	328	2.52468	-32.2587	-52.1052	3.14159	2.35619	1.64987	24	24
1	329	-3.30767	-32.164	-49.4338	3.14159	2.35619	1.46987	25	25
1	330	-8.92689	-31.0592	-52.2197	3.14159	2.35619	1.28987	28	28
1	331	-14.4594	-28.9486	-49.4466	3.14159	2.35619	1.10987	29	29
1	332	-19.3127	-25.9147	-52.0911	3.14159	2.35619	0.929877	32	32
1	333	-23.5813	-21.963	-49.25	3.14159	2.35619	0.749881	33	33
1	334	-27.1484	-17.4408	-52.1348	3.14159	2.35619	0.569867	36	36
1	335	-29.8405	-12.2888	-49.3484	3.14159	2.35619	0.389872	37	37
1	336	32.1639	-1.90924	-57.5797	3.14159	2.35619	3.08987	10	10
1	337	31.3683	-7.48353	-54.8151	3.14159	2.35619	2.90987	11	11
1	338	29.4946	-13.064	-57.6566	3.14159	2.35619	2.72987	14	14
1	339	26.9188	-17.7997	-55.0472	3.14159	2.35619	2.54987	15	15
1	340	23.1493	-22.5329	-57.5909	3.14159	2.35619	2.36987	18	18
1	341	18.6213	-26.3993	-54.8805	3.14159	2.35619	2.18988	19	19
1	342	13.699	-29.1683	-57.5	3.14159	2.35619	2.00987	22	22
1	343	8.15896	-31.2761	-54.9677	3.14159	2.35619	1.82987	23	23
1	344	2.61258	-32.2181	-57.8243	3.14159	2.35619	1.64987	26	26
1	345	-3.24531	-32.1583	-54.9016	3.14159	2.35619	1.46987	27	27
1	346	-8.89082	-31.0788	-57.6124	3.14159	2.35619	1.28987	30	30
1	347	-14.3737	-28.9862	-54.8138	3.14159	2.35619	1.10987	31	31
1	348	-19.367	-25.8793	-57.6653	3.14159	2.35619	0.929877	34	34
1	349	-23.617	-22.0457	-54.8711	3.14159	2.35619	0.749881	35	35
1	350	-27.2308	-17.3188	-57.5931	3.14159	2.35619	0.569867	38	38
1	351	-29.8608	-12.2637	-54.8537	3.14159	2.35619	0.389872	39	39
