id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	210	29.0715	-12.6692	101.651	3.14159	0.785398	2.72987	30	30
1	211	26.3585	-17.6832	98.9572	3.14159	0.785398	2.54987	31	31
1	212	22.8755	-22.0199	101.554	3.14159	0.785398	2.36987	34	34
1	213	18.583	-25.7583	98.836	3.14159	0.785398	2.18988	35	35
1	214	13.5634	-28.6629	101.55	3.14159	0.785398	2.00987	38	38
1	215	8.26452	-30.5918	98.8649	3.14159	0.785398	1.82987	39	39
1	216	2.54747	-31.6213	101.511	3.14159	0.785398	1.64987	42	42
1	217	-3.10987	-31.5782	98.8594	3.14159	0.785398	1.46987	43	43
1	218	-8.75465	-30.4884	101.561	3.14159	0.785398	1.28987	46	46
1	219	-14.0417	-28.495	98.7946	3.14159	0.785398	1.10987	47	47
1	220	-18.9889	-25.4845	101.568	3.14159	0.785398	0.929877	50	50
1	221	-23.1676	-21.7789	98.7292	3.14159	0.785398	0.749881	51	51
1	222	-26.7074	-17.2503	101.519	3.14159	0.785398	0.569867	54	54
1	223	-29.3788	-12.0943	98.6882	3.14159	0.785398	0.389872	55	55
1	224	31.6826	-1.64003	107	3.14159	0.785398	3.08987	28	28
1	225	30.8771	-7.28566	104.25	3.14159	0.785398	2.90987	29	29
1	226	29.1438	-12.5124	107.04	3.14159	0.785398	2.72987	32	32
1	227	26.3687	-17.6897	104.262	3.14159	0.785398	2.54987	33	33
1	228	22.7856	-22.0949	106.965	3.14159	0.785398	2.36987	36	36
1	229	18.6326	-25.6991	104.171	3.14159	0.785398	2.18988	37	37
1	230	13.4865	-28.7157	107	3.14159	0.785398	2.00987	40	40
1	231	8.24344	-30.603	104.36	3.14159	0.785398	1.82987	41	41
1	232	2.58146	-31.622	107.133	3.14159	0.785398	1.64987	44	44
1	233	-3.15598	-31.5578	104.324	3.14159	0.785398	1.46987	45	45
1	234	-8.78604	-30.4797	107.072	3.14159	0.785398	1.28987	48	48
1	235	-14.1222	-28.4328	104.503	3.14159	0.785398	1.10987	49	49
1	236	-18.9694	-25.4291	107	3.14159	0.785398	0.929877	52	52
1	237	-23.1746	-21.7661	104.267	3.14159	0.785398	0.749881	53	53
1	238	-26.6854	-17.2444	107.053	3.14159	0.785398	0.569867	56	56
